Cueanexo,id_Nivel_Educativo
860104000,3
860104100,3
860104100,2
860104200,2
860104200,3
860104300,2
860104300,3
860104400,2
860104400,3
860104500,2
860104500,3
860104600,3
860104600,2
860104700,3
860104800,3
860104800,2
860105200,3
860105200,2
860105500,2
860105500,3
860106500,3
860106500,2
860106600,3
860106600,2
860106700,3
860106700,2
860106800,3
860106900,2
860106900,3
860107000,3
860107000,2
860107200,2
860107200,3
860107300,3
860107400,2
860107400,3
860107500,2
860107600,2
860107700,3
860107800,4
860107800,5
860107801,4
860107802,4
860107804,4
860107805,4
860107900,3
860107900,2
860108000,3
860108100,2
860108100,3
860108200,2
860108200,3
860108300,3
860108300,2
860108400,3
860108400,2
860108500,3
860108700,3
860108800,4
860108800,2
860108800,3
860108800,6
860108900,6
860108900,4
860109000,2
860109100,4
860109200,3
860109200,2
860109300,3
860109300,2
860109400,3
860109500,4
860109600,3
860109700,2
860109700,3
860109800,2
860109800,3
860109900,2
860109900,3
860110000,3
860110200,4
860110300,4
860110400,6
860110600,3
860110700,6
860110800,5
860110800,4
860110900,2
860111000,2
860111100,3
860111200,5
860111200,4
860111300,4
860111300,2
860111300,3
860111400,3
860111600,4
860111600,2
860111600,3
860111600,6
860111700,5
860111700,4
860111800,4
860111800,2
860111800,3
860111800,6
860111900,4
860111900,5
860112000,4
860112000,2
860112000,3
860112100,4
860112200,3
860112300,2
860112600,3
860112700,3
860112900,3
860113000,3
860113100,3
860113200,3
860113300,3
860113300,2
860113400,4
860113500,3
860113600,3
860113600,2
860113700,3
860113700,2
860113800,3
860114100,3
860114100,6
860114100,2
860114100,4
860114200,3
860114200,4
860114300,4
860114400,2
860114500,3
860114600,3
860114700,2
860114800,2
860115200,3
860115300,2
860115400,2
860115500,2
860115700,2
860115800,2
860115800,3
860115800,4
860115900,3
860116000,2
860116000,3
860116300,3
860116300,4
860116400,2
860116400,3
860116500,2
860116500,3
860116600,4
860116700,3
860116700,2
860116900,6
860117000,3
860117200,3
860117200,2
860117300,2
860117300,3
860117400,4
860117600,2
860117600,3
860117700,2
860117700,3
860117800,3
860117900,4
860118000,3
860118000,2
860118100,2
860118100,3
860118200,2
860118200,3
860118300,5
860118300,4
860118400,3
860118500,2
860118500,3
860118600,4
860118600,3
860118700,3
860118700,2
860118700,4
860118800,3
860118800,2
860118900,3
860119000,7
860119000,6
860119100,4
860119200,3
860119300,3
860119400,3
860119500,2
860119500,3
860119600,3
860119700,2
860119800,3
860119900,3
860119900,2
860120000,4
860120100,3
860120200,3
860120200,2
860120300,2
860120300,3
860120400,4
860120401,4
860120402,4
860120403,4
860120404,4
860120405,4
860120406,4
860120500,3
860120600,3
860120700,3
860120800,3
860120800,2
860120900,4
860121000,3
860121100,3
860121200,3
860121300,4
860121500,3
860121500,2
860121600,3
860121700,2
860121700,3
860121800,3
860121800,2
860121900,4
860122000,3
860122000,2
860122100,2
860122200,2
860122200,3
860122300,2
860122400,2
860122500,2
860122600,2
860122700,2
860123100,3
860123300,3
860123300,2
860123400,6
860123600,4
860123600,5
860123800,3
860123800,2
860123800,4
860124000,6
860124100,6
860124200,6
860124300,3
860124400,3
860124500,3
860124500,2
860124600,4
860124700,3
860124800,3
860124800,2
860124900,3
860125000,2
860125000,3
860125100,3
860125100,2
860125200,3
860125200,2
860125300,3
860125300,2
860125400,3
860125500,3
860125500,2
860125600,3
860125600,2
860125700,4
860125800,3
860125800,6
860125800,4
860125900,4
860125900,6
860126000,5
860126000,4
860126100,4
860126200,3
860126300,3
860126300,4
860126400,3
860126500,3
860126500,6
860126500,4
860126500,2
860126501,2
860126600,3
860126700,4
860126700,2
860126700,3
860126800,3
860126900,2
860126900,3
860126900,4
860127000,3
860127100,5
860127100,4
860127200,3
860127300,4
860127400,3
860127500,3
860127500,2
860127600,2
860127600,3
860127800,2
860127900,3
860128300,2
860128300,3
860128500,3
860128600,3
860128700,4
860128800,2
860128900,2
860129000,2
860129500,6
860129700,4
860129800,4
860129900,4
860130100,3
860130100,2
860130200,3
860130200,2
860130300,2
860130300,3
860130400,2
860130400,3
860130500,4
860130600,3
860130600,2
860130700,2
860130700,3
860130800,4
860130801,4
860130802,4
860130803,4
860130804,4
860130807,4
860130810,4
860130900,3
860130900,2
860131000,3
860131100,3
860131200,2
860131200,3
860131300,4
860131400,3
860131500,4
860131502,4
860131503,4
860131504,4
860131505,4
860131600,6
860131700,3
860131800,3
860131900,3
860132000,4
860132100,3
860132300,3
860132300,2
860132400,4
860132500,3
860132500,2
860132600,3
860132700,2
860132700,3
860132800,2
860132900,4
860133100,4
860133100,5
860133300,5
860133300,4
860133400,3
860133500,4
860133600,4
860133601,4
860133602,4
860133603,4
860133604,4
860133700,3
860133700,2
860133800,2
860133800,3
860133900,3
860134000,3
860134000,2
860134100,3
860134200,3
860134300,3
860134400,4
860134500,2
860134600,3
860134700,3
860134900,3
860134900,2
860135200,4
860135300,3
860135400,4
860135500,4
860135600,4
860135600,2
860135600,3
860135700,3
860135800,2
860135900,2
860136000,2
860136100,2
860136200,3
860136300,3
860136400,2
860136500,3
860136500,2
860136600,3
860136600,2
860136700,2
860136700,3
860136800,3
860136800,2
860136900,3
860136900,2
860137000,3
860137200,3
860137300,4
860137400,2
860137400,3
860137500,3
860137600,3
860137600,2
860137700,2
860137700,3
860137800,6
860137900,3
860138000,3
860138100,3
860138100,2
860138200,3
860138300,3
860138300,2
860138400,2
860138400,3
860138500,3
860138500,2
860138600,3
860138600,2
860138700,4
860138800,3
860138900,2
860139000,2
860139100,2
860139200,2
860139400,4
860139500,4
860139600,3
860139700,4
860139800,3
860139900,4
860140000,3
860140100,3
860140300,3
860140400,2
860140400,3
860140500,3
860140600,3
860140600,2
860140601,3
860140700,3
860140800,4
860140800,5
860140900,2
860140900,3
860141000,2
860141000,3
860141100,3
860141100,2
860141200,3
860141300,4
860141300,5
860141400,6
860141401,6
860141500,2
860141500,3
860141600,3
860141600,2
860141700,2
860141700,3
860141800,4
860141800,3
860141800,2
860142000,2
860142000,3
860142100,3
860142100,2
860142300,2
860142300,3
860142500,2
860142501,2
860142502,2
860142503,2
860142504,2
860142600,3
860142600,2
860142700,3
860142800,3
860142900,3
860143000,2
860143000,3
860143100,3
860143100,2
860143200,4
860143202,4
860143203,4
860143204,4
860143205,4
860143206,4
860143207,4
860143208,4
860143209,4
860143210,4
860143211,4
860143300,2
860143300,3
860143400,2
860143400,3
860143500,3
860143500,2
860143600,3
860143600,2
860143700,3
860143700,2
860143800,3
860143800,2
860143900,3
860144000,2
860144100,3
860144200,5
860144200,4
860144300,3
860144300,2
860144400,3
860144400,2
860144400,4
860144500,3
860144500,2
860144600,3
860144700,3
860144800,2
860144800,3
860144900,2
860144900,3
860145000,2
860145000,3
860145100,2
860145100,3
860145200,3
860145200,2
860145300,2
860145300,3
860145400,3
860145400,2
860145500,4
860145500,2
860145500,3
860145600,4
860145600,3
860145700,4
860145700,3
860145800,4
860145900,2
860145900,3
860146000,3
860146100,2
860146100,3
860146200,2
860146200,3
860146300,3
860146300,4
860146300,2
860146400,5
860146400,4
860146401,4
860146402,4
860146404,4
860146407,4
860146500,3
860146500,2
860146600,3
860146600,4
860146600,2
860146700,3
860146800,3
860146800,2
860146900,5
860146900,4
860146901,4
860146902,4
860146903,4
860146904,4
860146905,4
860147000,6
860147100,2
860147100,3
860147200,4
860147200,3
860147300,3
860147400,2
860147400,3
860147500,2
860147500,3
860147600,3
860147600,2
860147800,3
860147900,3
860147900,2
860148000,2
860148000,3
860148100,3
860148100,2
860148200,3
860148300,4
860148301,4
860148302,4
860148303,4
860148400,3
860148400,2
860148500,2
860148500,3
860148600,5
860148600,4
860148700,3
860148700,2
860148800,4
860148800,5
860148803,4
860148804,4
860148805,4
860148900,3
860149000,4
860149000,3
860149000,2
860149200,3
860149200,2
860149300,3
860149300,2
860149400,3
860149400,2
860149600,2
860149600,3
860149700,3
860149800,2
860149800,3
860150000,6
860150300,4
860150400,3
860150600,6
860150700,4
860150700,3
860150701,1
860150701,2
860150800,3
860150900,4
860151000,2
860151000,3
860151100,3
860151200,3
860151200,2
860151300,3
860151300,4
860151300,2
860151400,3
860151500,3
860151500,2
860151600,3
860151600,2
860151601,3
860151700,2
860151700,3
860151800,3
860151800,2
860151900,3
860151900,2
860152000,2
860152000,3
860152100,2
860152100,3
860152101,3
860152200,3
860152200,2
860152300,4
860152400,6
860152500,2
860152500,3
860152600,3
860152700,3
860152800,3
860152900,2
860152900,3
860153000,3
860153100,2
860153100,3
860153200,2
860153200,3
860153300,2
860153300,3
860153400,2
860153400,4
860153400,3
860153500,2
860153500,3
860153500,4
860153600,4
860153602,4
860153800,2
860153800,3
860153900,2
860153900,3
860154000,2
860154000,3
860154100,2
860154100,3
860154200,4
860154400,6
860154400,4
860154500,3
860154500,2
860154600,3
860154600,2
860154700,3
860154800,4
860154900,4
860154902,4
860154903,4
860154904,4
860154906,4
860154908,4
860155000,2
860155000,3
860155100,2
860155100,3
860155200,3
860155200,2
860155300,2
860155300,3
860155500,3
860155600,4
860155700,5
860155700,4
860155800,2
860155800,4
860155800,3
860155900,6
860155900,7
860156000,4
860156100,2
860156100,4
860156100,3
860156200,3
860156500,2
860156500,3
860156500,4
860156600,2
860156900,2
860157000,4
860157100,2
860157100,3
860157200,2
860157200,3
860157300,4
860157400,3
860157400,2
860157500,3
860157500,2
860157700,6
860157800,6
860157900,6
860157900,7
860158000,3
860158100,2
860158200,3
860158300,3
860158300,2
860158300,1
860158300,4
860158500,4
860158500,2
860158500,3
860158600,4
860158600,2
860158600,3
860158700,4
860158700,2
860158700,3
860158700,6
860158800,4
860158900,6
860159400,3
860159500,4
860159700,6
860159800,3
860159900,2
860160100,2
860160100,3
860160200,3
860160200,2
860160300,3
860160300,2
860160400,3
860160400,2
860160500,2
860160500,3
860160600,3
860160600,2
860160700,3
860160700,2
860160800,3
860160800,2
860160900,3
860160900,2
860161000,3
860161100,2
860161100,3
860161200,2
860161200,3
860161300,3
860161300,2
860161400,2
860161400,3
860161500,2
860161500,3
860161600,2
860161600,3
860161700,2
860161700,3
860161900,3
860161900,2
860162000,2
860162400,2
860162600,3
860162600,2
860162700,4
860162704,4
860162800,3
860162801,3
860162801,2
860162900,3
860163000,6
860163100,4
860163200,4
860163400,3
860163500,3
860163600,4
860163700,2
860163700,3
860163800,3
860163800,2
860163800,4
860163900,3
860164000,3
860164300,3
860164400,3
860164500,4
860164600,3
860164700,3
860164800,2
860164800,3
860164900,4
860165000,4
860165100,2
860165100,3
860165200,2
860165200,3
860165300,3
860165400,6
860165500,3
860165500,2
860165600,2
860165600,3
860165700,3
860165700,2
860165800,4
860165800,5
860165801,4
860165802,4
860165900,3
860165900,2
860166000,2
860166000,3
860166100,3
860166100,2
860166200,3
860166300,3
860166300,2
860166400,3
860166400,2
860166500,2
860166500,3
860166600,3
860166700,2
860166800,3
860167000,3
860167000,2
860167100,4
860167100,5
860167101,4
860167200,3
860167300,3
860167300,2
860167400,3
860167400,2
860167700,3
860167800,2
860167900,2
860167900,3
860168000,3
860168000,2
860168300,3
860168400,3
860168400,2
860168500,3
860168500,2
860168600,3
860168600,2
860168700,2
860168700,3
860168800,2
860168800,3
860168900,3
860169000,6
860169100,3
860169100,2
860169300,3
860169300,2
860169400,3
860169700,3
860169700,2
860169800,4
860169900,3
860170100,3
860170100,2
860170100,4
860170300,2
860170300,1
860170800,4
860170800,2
860170800,3
860170800,6
860171000,3
860171000,2
860171000,4
860171200,4
860171200,3
860171300,2
860171300,3
860171400,3
860171500,3
860171500,2
860171600,3
860171700,2
860171700,3
860171800,3
860171900,3
860171900,2
860172000,2
860172000,3
860172100,3
860172101,3
860172200,3
860172300,3
860172400,3
860172500,2
860172500,3
860172600,3
860172800,2
860172800,3
860173100,3
860173100,2
860173300,2
860173300,3
860174400,3
860174500,3
860174600,3
860174600,2
860175000,4
860175100,2
860175100,1
860175200,2
860175400,2
860175400,3
860175500,2
860175500,3
860175600,3
860175600,2
860175700,5
860175700,4
860175800,2
860175800,3
860175900,1
860175900,2
860184300,4
860184400,4
860184600,3
860184700,6
860184701,6
860185100,4
860185200,4
860185300,7
860185300,6
860185500,6
860185600,7
860185600,6
860186000,3
860186500,3
860186500,2
860186600,3
860186900,3
860186900,2
860187000,2
860187300,2
860187300,1
860187300,3
860187300,4
860187600,2
860187600,4
860187600,7
860187600,3
860187600,6
860188200,2
860188300,2
860188400,2
860188500,2
860188600,2
860188700,2
860188800,2
860188900,2
860189000,2
860189100,2
860189200,2
860189300,2
860189400,2
860189500,5
860189500,4
860189502,4
860189503,4
860189504,4
860189505,4
860189506,4
860189600,1
860189600,2
860189700,3
860189700,2
860189700,1
860189700,4
860189900,6
860190000,2
860190200,3
860190200,2
860190200,4
860190300,2
860190300,1
860190500,2
860190500,3
860190700,2
860190700,4
860190700,3
860190900,3
860190900,4
860190900,2
860190900,1
860191000,4
860191000,2
860191000,3
860191100,3
860191100,2
860191200,3
860191400,3
860191600,2
860191601,3
860191602,4
860192000,2
860192100,4
860192102,4
860192103,4
860192104,4
860192106,4
860192107,4
860192108,4
860192109,4
860192110,4
860192111,4
860192112,4
860192113,4
860192200,2
860192300,2
860192400,2
860192500,2
860192600,2
860192700,2
860192800,2
860192900,2
860193000,2
860193100,2
860193200,2
860193300,2
860193400,2
860193500,2
860193600,3
860193700,6
860193800,4
860193801,4
860193802,4
860193803,4
860193804,4
860193806,4
860193807,4
860193808,4
860194300,3
860194400,3
860196600,4
860196700,4
860196800,4
860196801,4
860196802,4
860196804,4
860196805,4
860196806,4
860196900,5
860196900,4
860196901,4
860196902,4
860196903,4
860196904,4
860196905,4
860197000,4
860197100,4
860197200,4
860197201,4
860197202,4
860197300,4
860197303,4
860197305,4
860197306,4
860197307,4
860197308,4
860197309,4
860197311,4
860197312,4
860197400,4
860197600,4
860197602,4
860197603,4
860197604,4
860197605,4
860197700,4
860197701,4
860197703,4
860197800,4
860197900,4
860198000,4
860198002,4
860198003,4
860198004,4
860198100,4
860198101,4
860198104,4
860198105,4
860198200,4
860198202,4
860198203,4
860198204,4
860198205,4
860198207,4
860198208,4
860198209,4
860198210,4
860198300,4
860198400,4
860198500,4
860198503,4
860198504,4
860198505,4
860198600,2
860198700,2
860198800,2
860198900,2
860199000,2
860199100,3
860199200,2
860199300,2
860199400,2
860199500,2
860199600,2
860199700,2
860199800,2
860199900,2
860200000,2
860200100,2
860200200,2
860200300,2
860200600,2
860200800,2
860200900,2
860201000,2
860201100,2
860201200,2
860201300,2
860201400,2
860201500,2
860202000,3
860202000,2
860202100,2
860202200,2
860202300,2
860202400,3
860202400,2
860202500,2
860202600,3
860202600,2
860202900,3
860205600,5
860205600,4
860205700,2
860205900,6
860206000,4
860206100,3
860206200,3
860206300,2
860206400,2
860206500,4
860206501,4
860206502,4
860206503,4
860206504,4
860206600,3
860206600,2
860206600,4
860206700,2
860206800,2
860206900,2
860207000,2
860207100,2
860207200,2
860207300,2
860207400,2
860207500,2
860207700,2
860208100,2
860208200,4
860208201,4
860208202,4
860208203,4
860208204,4
860208205,4
860208206,4
860208207,4
860208209,4
860208210,4
860208211,4
860208212,4
860208213,4
860208300,3
860208400,2
860208500,2
860208600,2
860208800,2
860208900,4
860208902,4
860208903,4
860208904,4
860208905,4
860208906,4
860208907,4
860208908,4
860208909,4
860208910,4
860208911,4
860208912,4
860209000,2
860209100,2
860209200,2
860210500,4
860210501,4
860210502,4
860210503,4
860210504,4
860210505,4
860210506,4
860210507,4
860210508,4
860210510,4
860210700,2
860210800,4
860210801,4
860210802,4
860210803,4
860210804,4
860210805,4
860210806,4
860210900,4
860210900,2
860210900,3
860211100,4
860211101,4
860211102,4
860211104,4
860211105,4
860211200,4
860211201,4
860211202,4
860211204,4
860211300,6
860212400,2
860212700,2
860212800,4
860212801,4
860212900,2
860213000,4
860213001,4
860213002,4
860213003,4
860213004,4
860213100,4
860213101,4
860213102,4
860213103,4
860213104,4
860213105,4
860213200,4
860213202,4
860213203,4
860213204,4
860213205,4
860213300,2
860213400,4
860213401,4
860213402,4
860213403,4
860213404,4
860213405,4
860213406,4
860213407,4
860213500,4
860213501,4
860213502,4
860213600,4
860213601,4
860213602,4
860213603,4
860213605,4
860213700,4
860213701,4
860213702,4
860213703,4
860213705,4
860213706,4
860213800,4
860213801,4
860213802,4
860213803,4
860213804,4
860213805,4
860213900,4
860213902,4
860213903,4
860213904,4
860213905,4
860213906,4
860213907,4
860213908,4
860214000,4
860214001,4
860214002,4
860214003,4
860214004,4
860214005,4
860214006,4
860214007,4
860214100,3
860214200,4
860214201,4
860214202,4
860214203,4
860214204,4
860214205,4
860214206,4
860214207,4
860214300,2
860214400,2
860214400,3
860214500,4
860214501,4
860214502,4
860214506,4
860214507,4
860214508,4
860214509,4
860214510,4
860214511,4
860214512,4
860214513,4
860214514,4
860214515,4
860214516,4
860214517,4
860214600,4
860214601,4
860214603,4
860214604,4
860214605,4
860214606,4
860214700,4
860214703,4
860214704,4
860214706,4
860214800,4
860214802,4
860214900,4
860214902,4
860214903,4
860214904,4
860215000,2
860215100,4
860215101,4
860215102,4
860215103,4
860215104,4
860215200,4
860215201,4
860215202,4
860215204,4
860215205,4
860215300,4
860215301,4
860215302,4
860215303,4
860215304,4
860215305,4
860215307,4
860215400,4
860215500,2
860215600,2
860215700,2
860215800,3
860215900,2
860216000,2
860216100,2
860216200,2
860216300,2
860216400,2
860216600,4
860216601,4
860216602,4
860216603,4
860216604,4
860216605,4
860216700,4
860216701,4
860216702,4
860216704,4
860216705,4
860216706,4
860216707,4
860216708,4
860216709,4
860216710,4
860216711,4
860216713,4
860216800,4
860216801,4
860216803,4
860216805,4
860216806,4
860216900,2
860217000,2
860218000,3
860218000,2
860218200,2
860218300,3
860218400,6
860218500,2
860218600,6
860218700,2
860218800,6
860218900,3
860219000,3
860219100,4
860219200,4
860219202,4
860219203,4
860219300,4
860219301,4
860219302,4
860219303,4
860219304,4
860219305,4
860219306,4
860219400,6
860219600,4
860219600,3
860220000,7
860220000,6
860220100,2
860220200,2
860220300,2
860220400,2
860220600,6
860220800,2
860220900,2
860221000,2
860221100,2
860221200,2
860221300,2
860221400,2
860221500,2
860221600,2
860221700,2
860222000,2
860222100,3
860222300,4
860222301,4
860222302,4
860222303,4
860222305,4
860222400,2
860222500,1
860222500,2
860222600,1
860222900,4
860222901,4
860222902,4
860222903,4
860222904,4
860222905,4
860222906,4
860222907,4
860222908,4
860222911,4
860223000,4
860223001,4
860223003,4
860223004,4
860223005,4
860223006,4
860223100,4
860223101,4
860223104,4
860223105,4
860223106,4
860223200,4
860223202,4
860223204,4
860223205,4
860223400,6
860223500,4
860223502,4
860223506,4
860223507,4
860223508,4
860223509,4
860223600,4
860223601,4
860223603,4
860223604,4
860223606,4
860223607,4
860223700,4
860223701,4
860223702,4
860223703,4
860223704,4
860223800,4
860223801,4
860223802,4
860223803,4
860223900,4
860223901,4
860223902,4
860223903,4
860223904,4
860223906,4
860223907,4
860224300,2
860224400,2
860224500,2
860224600,2
860224700,2
860224800,2
860224900,4
860224900,5
860225000,2
860225100,2
860225200,2
860225300,2
860225400,2
860225500,2
860225500,3
860225600,2
860225700,2
860225700,3
860225800,6
860226000,2
860226100,3
860226200,3
860226300,4
860226300,5
860226400,3
860226500,3
860226600,6
860226700,2
860226900,2
860227000,3
860227100,4
860227200,3
860227300,6
860227400,4
860227500,3
860227500,2
860227600,2
860227700,4
860227800,3
860228000,2
860228200,2
860228600,2
869000100,4
869000100,5
900000100,4
900000100,3
900000100,2
900000200,3
900000200,2
900000300,2
900000300,3
900000500,2
900000500,3
900000600,3
900000600,2
900000600,4
900000700,3
900000700,2
900000800,3
900000800,2
900001200,3
900001200,2
900001400,3
900001400,2
900001500,4
900001700,2
900001700,3
900001900,2
900001900,3
900001900,4
900002000,2
900002000,3
900002100,2
900002100,3
900002200,3
900002200,2
900002400,3
900002400,2
900002700,7
900002700,6
900003000,6
900003200,3
900003200,2
900003300,3
900003300,2
900003400,3
900003400,2
900003600,3
900003600,2
900003700,2
900003700,3
900003800,3
900003800,2
900004000,2
900004100,3
900004100,2
900004400,3
900004400,2
900004600,3
900004600,2
900004800,2
900004800,3
900004900,2
900004900,3
900005000,2
900005000,3
900005100,3
900005100,2
900005100,4
900005400,4
900005400,5
900005500,4
900005500,2
900005500,3
900005600,3
900005600,2
900005700,2
900005700,3
900005800,2
900005800,4
900005800,3
900005900,2
900005900,3
900006000,2
900006000,3
900006000,4
900006100,2
900006100,3
900006200,2
900006200,3
900006300,2
900006300,3
900006300,4
900006400,3
900006400,4
900006400,2
900006700,3
900006700,2
900006800,4
900006900,3
900007100,6
900007100,7
900007400,3
900007400,2
900007500,3
900007500,2
900007600,3
900007600,4
900007600,2
900007800,4
900008000,3
900008000,2
900008200,2
900008200,3
900008300,3
900008400,4
900008400,2
900008400,3
900008500,3
900008500,2
900008600,3
900008600,2
900008700,5
900008700,4
900008900,2
900008900,3
900009000,2
900009000,3
900009100,3
900009100,2
900009300,3
900009300,4
900009300,2
900009400,2
900009400,3
900009700,3
900009700,2
900009800,2
900009800,3
900010000,3
900010000,2
900010100,3
900010100,2
900010200,3
900010200,2
900010300,2
900010300,3
900010500,3
900010600,3
900010600,2
900010700,3
900010700,2
900010700,4
900010900,3
900010900,2
900011200,3
900011200,2
900011300,3
900011300,2
900011400,4
900011500,3
900011700,3
900011700,2
900011700,4
900011800,2
900011800,3
900011900,2
900011900,3
900012000,3
900012000,2
900012100,3
900012200,3
900012200,2
900012300,3
900012300,2
900012400,2
900012400,3
900012500,3
900012500,2
900012600,4
900012600,2
900012600,3
900012700,3
900012700,2
900012900,2
900012900,4
900012900,3
900013000,2
900013000,3
900013100,2
900013100,3
900013300,2
900013300,3
900013400,2
900013400,3
900013500,3
900013500,2
900013600,2
900013600,3
900013700,3
900013700,2
900013900,4
900013900,5
900014000,3
900014000,2
900014100,3
900014200,2
900014200,3
900014300,2
900014300,3
900014400,2
900014400,3
900014500,3
900014600,3
900014600,2
900014700,3
900014700,2
900014800,3
900014800,2
900014900,3
900014900,2
900015000,4
900015100,3
900015100,2
900015200,3
900015200,2
900015300,3
900015300,2
900015500,2
900015500,3
900015600,4
900015600,2
900015600,3
900015700,2
900015700,3
900015800,2
900015800,3
900015900,2
900015900,3
900016000,2
900016000,3
900016300,3
900016400,3
900016400,2
900016600,4
900017000,2
900017000,3
900017100,2
900017100,3
900017200,3
900017300,6
900017400,3
900017500,3
900017500,2
900017900,3
900017900,2
900018000,3
900018000,2
900018100,3
900018100,4
900018100,2
900018200,3
900018200,2
900018300,6
900018700,3
900018700,2
900018800,2
900018800,3
900018900,3
900018900,2
900019000,2
900019000,3
900019100,2
900019100,3
900019200,3
900019200,2
900019200,4
900019400,3
900019400,2
900019500,3
900019500,2
900019600,3
900019600,2
900019700,3
900019700,2
900019800,3
900019800,2
900019900,3
900019900,2
900020000,3
900020000,2
900020100,3
900020100,2
900020200,4
900020200,2
900020200,3
900020300,3
900020300,2
900020400,4
900020400,2
900020400,3
900020500,3
900020500,2
900020700,3
900020700,2
900021000,4
900021200,2
900021200,3
900021300,1
900021300,2
900021400,3
900021500,2
900021500,3
900021600,3
900021600,2
900021700,3
900021700,4
900021700,2
900021800,3
900021800,2
900021800,4
900022000,2
900022000,3
900022200,3
900022200,2
900022300,3
900022500,3
900022700,2
900022700,3
900022800,2
900022800,3
900022900,4
900022900,2
900022900,3
900023000,3
900023000,4
900023000,2
900023100,2
900023100,3
900023200,2
900023200,4
900023200,3
900023300,2
900023300,3
900023400,4
900023400,3
900023400,2
900023500,2
900023500,4
900023500,3
900023600,3
900023700,3
900023700,2
900023800,4
900023800,2
900023800,3
900023900,2
900023900,3
900024000,2
900024000,1
900024100,3
900024100,2
900024100,4
900024300,3
900024300,2
900024400,2
900024400,3
900024500,2
900024500,3
900024600,4
900024600,3
900024600,2
900024700,2
900024700,3
900024800,3
900024800,2
900024900,2
900024900,4
900024900,3
900025000,3
900025000,2
900025100,3
900025100,2
900025200,4
900025200,2
900025200,3
900025300,2
900025300,3
900025700,4
900025700,3
900025700,2
900025800,3
900025800,2
900025800,4
900025900,2
900025900,3
900026000,2
900026000,3
900026100,3
900026100,2
900026200,2
900026200,3
900026300,3
900026300,2
900026400,3
900026400,2
900026500,4
900026500,3
900026500,2
900026600,2
900026600,3
900026700,3
900026800,3
900026800,2
900026800,4
900026900,3
900026900,4
900027000,3
900027100,2
900027100,3
900027200,4
900027200,2
900027200,3
900027300,3
900027300,2
900027400,3
900027400,2
900027700,2
900027700,3
900027800,3
900027800,2
900027900,2
900027900,3
900027900,4
900028000,2
900028000,3
900028100,2
900028100,3
900028200,3
900028200,2
900028300,3
900028300,2
900028400,2
900028400,3
900028500,3
900028500,2
900028600,2
900028600,3
900028700,2
900028700,3
900028800,2
900028800,3
900028900,2
900028900,3
900029000,3
900029000,2
900029100,2
900029100,3
900029200,2
900029200,3
900029200,4
900029300,2
900029300,4
900029300,3
900029400,2
900029400,3
900029500,3
900029500,2
900029600,2
900029600,3
900029800,3
900029800,2
900029900,3
900029900,2
900030000,3
900030100,3
900030200,2
900030200,3
900030200,4
900030300,3
900030300,4
900030300,2
900030500,4
900030500,2
900030500,3
900030600,3
900030600,2
900030700,2
900030700,3
900030800,4
900031100,2
900031100,3
900031200,2
900031200,3
900031300,2
900031300,3
900031400,3
900031400,2
900031400,4
900031500,2
900031500,3
900031500,4
900031600,3
900031600,2
900031700,2
900031700,3
900031800,2
900031800,3
900031900,4
900032000,3
900032000,2
900032100,3
900032100,4
900032100,2
900032200,4
900032200,3
900032200,2
900032300,2
900032300,4
900032300,3
900032400,3
900032400,2
900032500,2
900032500,3
900032500,4
900032600,2
900032600,3
900032700,2
900032700,3
900032800,4
900032800,3
900032800,2
900032900,2
900032900,3
900033000,3
900033000,2
900033100,2
900033100,3
900033200,3
900033200,2
900033300,3
900033300,2
900033400,2
900033400,3
900033500,3
900033500,2
900033600,3
900033600,2
900033700,3
900033700,2
900033800,3
900033800,2
900034000,6
900034100,5
900034100,4
900034200,3
900034200,4
900034200,2
900034300,4
900034300,3
900034300,2
900034400,3
900034400,2
900034500,3
900034500,2
900034600,4
900034700,3
900034800,3
900034900,3
900034900,2
900035000,2
900035000,4
900035000,3
900035100,2
900035100,1
900035100,3
900035100,6
900035100,4
900035200,2
900035200,3
900035300,4
900035400,3
900035500,3
900035600,4
900035600,2
900035600,3
900035700,3
900035700,2
900035800,3
900035800,2
900035900,2
900035900,3
900036000,2
900036000,3
900036100,3
900036100,2
900036300,3
900036300,2
900036400,4
900036600,6
900036600,7
900036700,3
900036800,4
900037000,3
900037000,2
900037200,4
900037400,3
900037400,2
900037500,2
900037600,3
900037600,2
900037700,2
900037700,3
900037900,2
900037900,3
900038000,4
900038000,5
900038100,6
900038100,4
900038200,3
900038200,2
900038500,2
900038600,2
900038600,3
900038900,4
900039100,3
900039200,5
900039200,4
900039300,3
900039400,4
900039500,2
900039500,3
900039700,4
900039800,3
900039800,2
900039900,2
900039900,3
900040000,3
900040000,2
900040100,3
900040200,3
900040200,2
900040200,4
900040300,3
900040300,2
900040400,3
900040400,2
900040500,3
900040500,2
900040600,2
900040600,3
900040700,2
900040700,3
900040800,2
900040800,3
900040900,2
900040900,3
900041000,4
900041000,2
900041000,3
900041200,3
900041200,2
900041300,4
900041400,3
900041400,2
900041500,4
900041600,3
900041600,2
900041700,3
900041700,2
900041800,3
900041900,3
900041900,2
900042100,2
900042100,3
900042200,3
900042300,2
900042300,3
900042500,4
900042600,3
900042700,2
900042700,3
900042800,4
900042900,3
900042900,2
900043000,3
900043000,2
900043100,2
900043100,3
900043200,2
900043200,3
900043300,3
900043300,2
900043300,4
900043400,5
900043400,4
900043500,3
900043500,2
900043600,4
